open,high,low,close,volume,spread,real_volume
1.28174,1.28204,1.28077,1.28141,713,0,0
1.28142,1.28207,1.28013,1.28013,1493,0,0
1.28014,1.28078,1.27914,1.28077,1326,0,0
1.28076,1.28261,1.28021,1.2825,1484,0,0
1.28253,1.28261,1.28074,1.281,1281,0,0
1.28099,1.28167,1.28048,1.28163,989,0,0
1.28162,1.2847,1.28155,1.28412,1900,0,0
1.28413,1.28866,1.28067,1.28845,5751,0,0
1.28844,1.29234,1.28837,1.29181,4034,0,0
1.2918,1.29198,1.28846,1.28878,3424,0,0
1.28877,1.28942,1.28629,1.2868,2998,0,0
1.28679,1.28776,1.28525,1.28595,2067,0,0
1.28596,1.28743,1.28589,1.28662,1703,0,0
1.28661,1.28707,1.28508,1.28674,2606,0,0
1.28673,1.28723,1.28595,1.28663,2001,0,0
1.28664,1.28764,1.28616,1.28763,865,0,0
1.28761,1.28761,1.28699,1.28719,428,0,0
1.28718,1.28759,1.28717,1.28755,584,0,0
1.28756,1.28756,1.28674,1.28717,680,0,0
1.28716,1.28751,1.28613,1.28637,900,0,0
1.28636,1.28743,1.28604,1.28671,1352,0,0
1.2867,1.28675,1.2857,1.28619,813,0,0
1.28618,1.28641,1.28518,1.28554,778,0,0
1.28555,1.28596,1.28555,1.28589,399,0,0
1.28588,1.28599,1.28491,1.28527,823,0,0
1.28526,1.28659,1.28506,1.28556,2074,0,0
1.28555,1.28587,1.28405,1.28424,2315,0,0
1.28423,1.28607,1.28387,1.28569,1775,0,0
1.2857,1.28693,1.28517,1.28574,2051,0,0
1.28575,1.28644,1.28463,1.28559,2355,0,0
1.28558,1.28692,1.28548,1.28605,2181,0,0
1.28604,1.28684,1.28482,1.28541,2786,0,0
1.28539,1.28542,1.27976,1.28028,3699,0,0
1.28029,1.2808,1.27773,1.28034,4673,0,0
1.28035,1.28333,1.27944,1.28282,2668,0,0
1.28281,1.28296,1.27943,1.27969,2059,0,0
1.2797,1.27977,1.27831,1.27874,1796,0,0
1.27875,1.27891,1.27782,1.27871,1786,0,0
1.27869,1.27962,1.27823,1.27924,1045,0,0
1.27925,1.27957,1.27863,1.27896,715,0,0
1.27894,1.27938,1.27836,1.27867,696,0,0
1.27868,1.279,1.27805,1.27808,347,0,0
1.27809,1.27853,1.27791,1.27832,475,0,0
1.27833,1.27874,1.27807,1.27824,708,0,0
1.27823,1.27873,1.2769,1.27742,1070,0,0
1.27743,1.27743,1.2749,1.2754,1110,0,0
1.27539,1.27613,1.27516,1.27588,664,0,0
1.27587,1.27669,1.27569,1.27668,563,0,0
1.27667,1.27705,1.27577,1.27587,834,0,0
1.27588,1.27816,1.2757,1.27692,2868,0,0
1.27693,1.27742,1.27552,1.27561,2610,0,0
1.2756,1.27711,1.2755,1.2762,1504,0,0
1.27619,1.2768,1.27522,1.27651,1606,0,0
1.27653,1.27825,1.27601,1.27789,1755,0,0
1.27788,1.27866,1.27748,1.27774,1324,0,0
1.27775,1.27976,1.27684,1.27844,2796,0,0
1.27845,1.28197,1.27757,1.28156,2818,0,0
1.28157,1.28213,1.27919,1.27932,2948,0,0
1.2793,1.28195,1.27921,1.28141,2152,0,0
1.28142,1.28144,1.27958,1.2796,2133,0,0
1.27961,1.28111,1.27915,1.28076,1378,0,0
1.28077,1.28154,1.27982,1.28001,1522,0,0
1.28,1.28059,1.27948,1.27975,1077,0,0
1.27973,1.28089,1.27964,1.28064,682,0,0
